Duty Period #,Flights
4913,"['NA2967', 'NA2033', 'NA1440', 'NA2089', 'NA1344', 'NA2061']"
4914,"['NA1139', 'NA2239']"
4915,"['NA1485', 'NA1825', 'NA1344', 'NA2595']"
4916,"['NA1976', 'NA1078', 'NA2004', 'NA1344', 'NA1940']"
4917,"['NA1976', 'NA1285', 'NA2143', 'NA1572', 'NA2061']"
4918,"['NA1139', 'NA1877', 'NA1227', 'NA1911']"
4919,"['NA2328', 'NA3117']"
4920,"['NA1976', 'NA1285', 'NA2089', 'NA1193', 'NA2061']"
4921,"['NA2993', 'NA2033', 'NA1440', 'NA2089', 'NA1344', 'NA2836']"
4922,"['NA2004', 'NA1398', 'NA2239', 'NA1516']"
4923,"['NA2967', 'NA2176', 'NA1452', 'NA2328', 'NA3172', 'NA3256']"
4924,"['NA1733', 'NA1285', 'NA1674']"
4925,"['NA1440', 'NA2061']"
4926,"['NA1139', 'NA2033', 'NA1035', 'NA1705']"
4927,"['NA1733', 'NA1285', 'NA2004', 'NA1365']"
4928,"['NA1877', 'NA1014', 'NA2089', 'NA1344', 'NA2532']"
4929,"['NA1139', 'NA2381', 'NA3137', 'NA3296', 'NA2836']"
4930,"['NA2004', 'NA1398', 'NA1940']"
4931,"['NA2993', 'NA2128', 'NA1572', 'NA2730']"
4932,"['NA1976', 'NA1248', 'NA2143', 'NA1572', 'NA2595']"
4933,"['NA2967', 'NA2004', 'NA1398', 'NA1754']"
4934,"['NA1139', 'NA1877', 'NA1227', 'NA2595']"
4935,"['NA1440', 'NA1797']"
4936,"['NA3671', 'NA2033', 'NA1014', 'NA2089', 'NA1344', 'NA1940']"
4937,"['NA1976', 'NA1248', 'NA2423', 'NA3048', 'NA2659']"
4938,"['NA3021', 'NA1877', 'NA1014', 'NA2328', 'NA3048', 'NA1855']"
4939,"['NA3528', 'NA2033', 'NA1014', 'NA2328', 'NA3048', 'NA2730']"
4940,"['NA3671', 'NA1674', 'NA1398', 'NA1705', 'NA1365', 'NA2659']"
4941,"['NA1825', 'NA1227', 'NA1754']"
4942,"['NA1485', 'NA2033', 'NA1440', 'NA2328', 'NA3172', 'NA3256']"
4943,"['NA1100', 'NA2128', 'NA1572', 'NA1754']"
4944,"['NA3528', 'NA1877', 'NA1014', 'NA2089', 'NA1344', 'NA2532']"
4945,"['NA2993', 'NA2004', 'NA1193', 'NA2061']"
4946,"['NA1485', 'NA2004', 'NA1303', 'NA2595']"
4947,"['NA3528', 'NA1877', 'NA1035', 'NA1705', 'NA1365']"
4948,"['NA1485', 'NA2906', 'NA3734', 'NA2532']"
4949,"['NA3671', 'NA1877', 'NA1150', 'NA1911', 'NA1344', 'NA2532']"
4950,"['NA3596', 'NA2263', 'NA1540', 'NA2061']"
4951,"['NA1976', 'NA1100', 'NA2263', 'NA1540', 'NA1705']"
4952,"['NA2993', 'NA2381', 'NA2937', 'NA2659']"
4953,"['NA1139', 'NA2004', 'NA1365', 'NA2659']"
4954,"['NA3671', 'NA1825', 'NA1303', 'NA1754']"
4955,"['NA2967', 'NA2033', 'NA1014', 'NA1911', 'NA1193']"
4956,"['NA2967', 'NA2381', 'NA2937', 'NA1911', 'NA1193', 'NA2659']"
4957,"['NA3671', 'NA1825', 'NA1035', 'NA1911', 'NA1344']"
4958,"['NA3596', 'NA2361', 'NA3117']"
4959,"['NA2176', 'NA1452', 'NA1911', 'NA1344', 'NA1940']"
4960,"['NA3528', 'NA2033', 'NA1440', 'NA2328', 'NA3048', 'NA2532']"
4961,"['NA1485', 'NA2452', 'NA2937', 'NA1855']"
4962,"['NA1285', 'NA2218', 'NA1572']"
4963,"['NA3671', 'NA2004', 'NA1398', 'NA1940']"
4964,"['NA3596', 'NA1825', 'NA1014', 'NA1911']"
4965,"['NA1976', 'NA1248', 'NA2423', 'NA2937', 'NA2659']"
4966,"['NA2993', 'NA1825', 'NA1398', 'NA2595']"
4967,"['NA3528', 'NA2033', 'NA1398', 'NA1705']"
4968,"['NA2993', 'NA2033', 'NA1440', 'NA2836']"
4969,"['NA3671', 'NA1877', 'NA1035', 'NA2659']"
4970,"['NA2625', 'NA3493', 'NA2302']"
4971,"['NA3528', 'NA2771', 'NA3611', 'NA2659']"
4972,"['NA2967', 'NA2033', 'NA1398', 'NA2751']"
4973,"['NA3671', 'NA2033', 'NA1344', 'NA1940']"
4974,"['NA1139', 'NA1877', 'NA1035', 'NA2239']"
4975,"['NA3671', 'NA2423', 'NA2937', 'NA1911', 'NA1344', 'NA2595']"
4976,"['NA3021', 'NA2263', 'NA1604', 'NA1911', 'NA1193', 'NA2061']"
4977,"['NA1733', 'NA1100', 'NA2328', 'NA3048', 'NA2061']"
4978,"['NA2423', 'NA2937', 'NA2730']"
4979,"['NA1452', 'NA2218', 'NA1572', 'NA2863']"
4980,"['NA1139', 'NA1877', 'NA1014', 'NA2061']"
4981,"['NA3596', 'NA1825', 'NA1014', 'NA1911', 'NA1365', 'NA2595']"
4982,"['NA1285', 'NA2004', 'NA1398', 'NA2239']"
4983,"['NA3528', 'NA2263', 'NA1540', 'NA1705', 'NA1365', 'NA2659']"
4984,"['NA2967', 'NA1911', 'NA1344', 'NA2595']"
4985,"['NA2967', 'NA2176', 'NA1604', 'NA1911', 'NA1193']"
4986,"['NA3596', 'NA2033', 'NA1014', 'NA2361']"
4987,"['NA1976', 'NA1285', 'NA2004', 'NA1398', 'NA2595']"
4988,"['NA3528', 'NA1825', 'NA1014', 'NA1911', 'NA1193', 'NA2595']"
4989,"['NA2967', 'NA2033', 'NA1227', 'NA1797']"
4990,"['NA2967', 'NA2033', 'NA1014', 'NA2089', 'NA1365']"
4991,"['NA1976', 'NA1248', 'NA2218', 'NA1572', 'NA2863']"
4992,"['NA3021', 'NA1877', 'NA1440', 'NA1911']"
4993,"['NA2967', 'NA1825', 'NA1227', 'NA1911', 'NA1344', 'NA2061']"
4994,"['NA1485', 'NA1911', 'NA1344', 'NA2659']"
4995,"['NA1733', 'NA1248', 'NA1911', 'NA1344', 'NA2836']"
4996,"['NA3596', 'NA2263', 'NA1604', 'NA2089', 'NA1344', 'NA2836']"
4997,"['NA1248', 'NA2061']"
4998,"['NA1139', 'NA2033', 'NA1227', 'NA2089', 'NA1344']"
4999,"['NA1248', 'NA2004', 'NA1303', 'NA2595']"
5000,"['NA3230', 'NA2423', 'NA3048', 'NA2595']"
5001,"['NA2816', 'NA3566', 'NA2659']"
5002,"['NA3021', 'NA1877', 'NA1227', 'NA2328', 'NA3048', 'NA1754']"
5003,"['NA3021', 'NA1825', 'NA1150', 'NA2730']"
5004,"['NA1485', 'NA2906', 'NA3734', 'NA1911', 'NA1344', 'NA2836']"
5005,"['NA1139', 'NA2004', 'NA1398', 'NA2239']"
5006,"['NA3596', 'NA1825', 'NA1150', 'NA2089', 'NA1344', 'NA2659']"
5007,"['NA3197', 'NA2863']"
5008,"['NA3528', 'NA2452', 'NA2937', 'NA1911', 'NA1344', 'NA2595']"
5009,"['NA1825', 'NA1150', 'NA1911', 'NA1365', 'NA2659']"
5010,"['NA3671', 'NA2771', 'NA3652', 'NA2061']"
5011,"['NA1139', 'NA1877', 'NA1440', 'NA2239', 'NA1516']"
5012,"['NA2993', 'NA2033', 'NA1440', 'NA2328', 'NA3048', 'NA2532']"
5013,"['NA1139', 'NA2771', 'NA3566', 'NA2361']"
5014,"['NA3528', 'NA1674', 'NA1398', 'NA1754']"
5015,"['NA2993', 'NA2906', 'NA3734', 'NA1911', 'NA1344', 'NA2659']"
5016,"['NA3376', 'NA2937', 'NA2595']"
5017,"['NA3528', 'NA2033', 'NA1398', 'NA1797']"
5018,"['NA1139', 'NA2004']"
5019,"['NA2452', 'NA2937', 'NA1911']"
5020,"['NA1976', 'NA1248', 'NA2004', 'NA1303', 'NA1797']"
5021,"['NA2993', 'NA1877', 'NA1014', 'NA1911', 'NA1193', 'NA2595']"
5022,"['NA2033', 'NA1398', 'NA2863']"
5023,"['NA1485', 'NA2381', 'NA2937', 'NA2302']"
5024,"['NA1976', 'NA1078', 'NA2143', 'NA1572', 'NA2239', 'NA1516']"
5025,"['NA3596', 'NA2033', 'NA1440', 'NA1911', 'NA1344', 'NA2836']"
5026,"['NA3021', 'NA1825', 'NA1398', 'NA2239', 'NA1516']"
5027,"['NA3671', 'NA2033', 'NA1398']"
5028,"['NA1139', 'NA2033', 'NA1227', 'NA2328', 'NA3048', 'NA2532']"
5029,"['NA1485', 'NA1825', 'NA1014', 'NA2328', 'NA3048', 'NA2061']"
5030,"['NA2004', 'NA1344', 'NA2595']"
5031,"['NA1248', 'NA2004', 'NA1398', 'NA2239']"
5032,"['NA2967', 'NA1825', 'NA1014', 'NA2659']"
5033,"['NA1825', 'NA1150', 'NA2089', 'NA1344', 'NA2659']"
5034,"['NA2967', 'NA2176', 'NA1540', 'NA1855']"
5035,"['NA3596', 'NA1877', 'NA1227', 'NA2089', 'NA1344', 'NA1940']"
5036,"['NA2967', 'NA2176', 'NA1452', 'NA2004', 'NA1398', 'NA2532']"
5037,"['NA1733', 'NA1100', 'NA2004', 'NA1398', 'NA2239', 'NA1516']"
5038,"['NA2993', 'NA2033', 'NA1035', 'NA1855']"
5039,"['NA1976', 'NA1100', 'NA2143', 'NA1572', 'NA2863']"
5040,"['NA1452', 'NA1911', 'NA1344', 'NA1855']"
5041,"['NA2993', 'NA1877', 'NA1440', 'NA2863']"
5042,"['NA3230', 'NA1674', 'NA1344', 'NA2061']"
5043,"['NA2993', 'NA1877', 'NA1398', 'NA2751']"
5044,"['NA2993', 'NA2816', 'NA3566', 'NA2730']"
5045,"['NA2967', 'NA2816', 'NA3611', 'NA1855']"
5046,"['NA3230', 'NA1674', 'NA1398', 'NA2595']"
5047,"['NA2816', 'NA3566', 'NA2239', 'NA1516']"
5048,"['NA3021', 'NA2423', 'NA3137']"
5049,"['NA2993', 'NA2033', 'NA1303', 'NA2863']"
5050,"['NA1100', 'NA2143', 'NA1516']"
5051,"['NA1877', 'NA1303', 'NA1797']"
5052,"['NA3197', 'NA2532']"
5053,"['NA1485', 'NA2906', 'NA3734', 'NA1911', 'NA1193']"
5054,"['NA2967', 'NA1877', 'NA1344', 'NA1940']"
5055,"['NA3596', 'NA1877', 'NA1150', 'NA2089', 'NA1365']"
5056,"['NA1248', 'NA2004', 'NA1398']"
5057,"['NA1485', 'NA2561', 'NA3358', 'NA3081', 'NA3256']"
5058,"['NA3528', 'NA2033', 'NA1150', 'NA2302', 'NA1516']"
5059,"['NA1139', 'NA2816', 'NA3652', 'NA2751']"
5060,"['NA1139', 'NA1825', 'NA1014', 'NA2532']"
5061,"['NA1452', 'NA2004', 'NA1344', 'NA2659']"
5062,"['NA2967', 'NA1825', 'NA1150', 'NA2089', 'NA1344', 'NA1855']"
5063,"['NA2967', 'NA1825', 'NA1227', 'NA2863']"
5064,"['NA1452', 'NA1911', 'NA1193', 'NA2595']"
5065,"['NA2993', 'NA2423', 'NA3137', 'NA3296', 'NA2751']"
5066,"['NA2033', 'NA1398', 'NA2659']"
5067,"['NA2176', 'NA1452']"
5068,"['NA1100', 'NA2218', 'NA1572', 'NA2751']"
5069,"['NA2967', 'NA1877', 'NA1440', 'NA2089', 'NA1344', 'NA2836']"
5070,"['NA3596', 'NA1877', 'NA1150', 'NA2061']"
5071,"['NA1674', 'NA1398', 'NA2836']"
5072,"['NA3671', 'NA2771', 'NA3566', 'NA1855']"
5073,"['NA3230', 'NA1674', 'NA1398', 'NA1705']"
5074,"['NA3528', 'NA1825', 'NA1150', 'NA1797']"
5075,"['NA1285', 'NA2515']"
5076,"['NA2967', 'NA2176', 'NA1452', 'NA2218', 'NA1572', 'NA2061']"
5077,"['NA2967', 'NA1825', 'NA1398', 'NA1705', 'NA1365', 'NA2595']"
5078,"['NA2561', 'NA3358', 'NA3172', 'NA3256']"
5079,"['NA3021', 'NA2004', 'NA1344', 'NA2659']"
5080,"['NA1976', 'NA1285', 'NA2423', 'NA3137', 'NA3296', 'NA1940']"
5081,"['NA1139', 'NA2033', 'NA1227', 'NA1911', 'NA1344']"
5082,"['NA1733', 'NA1078', 'NA2143', 'NA1572', 'NA2863']"
5083,"['NA3671', 'NA2452', 'NA3137', 'NA3296', 'NA1754']"
5084,"['NA3528', 'NA1877', 'NA1227', 'NA2328', 'NA3048', 'NA2751']"
5085,"['NA1733', 'NA1100', 'NA2089', 'NA1193', 'NA2595']"
5086,"['NA1227', 'NA2089', 'NA1365', 'NA2659']"
5087,"['NA2967', 'NA2381', 'NA3048', 'NA2061']"
5088,"['NA2993', 'NA2033', 'NA1440', 'NA1705']"
5089,"['NA3671', 'NA2906', 'NA3734', 'NA2836']"
5090,"['NA2967', 'NA2176', 'NA1604', 'NA1911', 'NA1193', 'NA2659']"
5091,"['NA1100', 'NA2263', 'NA1572', 'NA2730']"
5092,"['NA1303', 'NA1940']"
5093,"['NA1485', 'NA2033', 'NA1150', 'NA1705', 'NA1365', 'NA2595']"
5094,"['NA3021', 'NA2263', 'NA1604', 'NA2328']"
5095,"['NA3671', 'NA2033', 'NA1150', 'NA2089', 'NA1365', 'NA2659']"
5096,"['NA1485', 'NA2033', 'NA1035', 'NA2659']"
5097,"['NA1976', 'NA1100', 'NA2263', 'NA1572', 'NA1940']"
5098,"['NA1014', 'NA2089', 'NA1344', 'NA2836']"
5099,"['NA3528', 'NA1877', 'NA1014', 'NA2328', 'NA3048', 'NA2659']"
5100,"['NA3021', 'NA2033', 'NA1227', 'NA1911', 'NA1365', 'NA2659']"
5101,"['NA1285', 'NA1911', 'NA1344', 'NA1940']"
5102,"['NA2993', 'NA2263', 'NA1604', 'NA1911', 'NA1193']"
5103,"['NA3671', 'NA2033', 'NA1035', 'NA2532']"
5104,"['NA1485', 'NA2033', 'NA1440', 'NA2089', 'NA1365', 'NA2595']"
5105,"['NA1976', 'NA1014', 'NA2863']"
5106,"['NA3528', 'NA2128', 'NA1572', 'NA1797']"
5107,"['NA3671', 'NA2381', 'NA3048', 'NA2595']"
5108,"['NA3671', 'NA1877', 'NA1440', 'NA2328', 'NA3048', 'NA2595']"
5109,"['NA2263', 'NA1604', 'NA1911', 'NA1344', 'NA2836']"
5110,"['NA1139', 'NA1877', 'NA1303', 'NA1797']"
5111,"['NA1825', 'NA1365', 'NA2659']"
5112,"['NA1485', 'NA1877', 'NA1227', 'NA2328', 'NA3048', 'NA2730']"
5113,"['NA1733', 'NA1100', 'NA2302', 'NA1516']"
5114,"['NA3021', 'NA1877', 'NA1227', 'NA2239']"
5115,"['NA3021', 'NA1825', 'NA1227', 'NA1705', 'NA1365', 'NA2659']"
5116,"['NA1485', 'NA2263', 'NA1604', 'NA1911', 'NA1344', 'NA1855']"
5117,"['NA2089', 'NA1344']"
5118,"['NA1638', 'NA1911', 'NA1344']"
5119,"['NA2967', 'NA2176', 'NA1452', 'NA2659']"
5120,"['NA3596', 'NA2143', 'NA1572', 'NA2836']"
5121,"['NA3671', 'NA2263', 'NA1604', 'NA2089', 'NA1344', 'NA2595']"
5122,"['NA2967', 'NA2423', 'NA3048', 'NA2751']"
5123,"['NA2993', 'NA2452', 'NA3137', 'NA3296', 'NA1855']"
5124,"['NA2993', 'NA2263', 'NA1604', 'NA1911', 'NA1344', 'NA2659']"
5125,"['NA3021', 'NA1877', 'NA1150', 'NA2089', 'NA1344', 'NA1855']"
5126,"['NA2993', 'NA2263', 'NA1540', 'NA1705']"
5127,"['NA2993', 'NA2033', 'NA1440', 'NA2089', 'NA1344', 'NA1940']"
5128,"['NA1976', 'NA1100', 'NA2263', 'NA1638', 'NA1940']"
5129,"['NA2967', 'NA2595']"
5130,"['NA3528', 'NA1877', 'NA1150', 'NA2089', 'NA1344', 'NA2836']"
5131,"['NA3528', 'NA2033', 'NA1440', 'NA2328', 'NA3048', 'NA1754']"
5132,"['NA1733', 'NA1014', 'NA2328']"
5133,"['NA1877', 'NA1227', 'NA1911', 'NA1193']"
5134,"['NA3528', 'NA2263', 'NA1638', 'NA2361', 'NA3117']"
5135,"['NA2967', 'NA2033', 'NA1227', 'NA2328', 'NA3048', 'NA2659']"
5136,"['NA3528', 'NA2033', 'NA1303', 'NA2239', 'NA1516']"
5137,"['NA3528', 'NA1877', 'NA1014', 'NA2302', 'NA1516']"
5138,"['NA1139', 'NA2263', 'NA1604', 'NA2328', 'NA3048', 'NA2836']"
5139,"['NA3021', 'NA1877', 'NA1014', 'NA1705']"
5140,"['NA1976', 'NA1227', 'NA2328', 'NA3048', 'NA1940']"
5141,"['NA1248', 'NA2218', 'NA1572', 'NA2239', 'NA1516']"
5142,"['NA2033', 'NA1150', 'NA2730']"
5143,"['NA2993', 'NA2004', 'NA1398', 'NA2061']"
5144,"['NA1733', 'NA1440', 'NA2302']"
5145,"['NA3596', 'NA1877', 'NA1398', 'NA2730']"
5146,"['NA3596', 'NA2751']"
5147,"['NA1485', 'NA2263', 'NA1604', 'NA2089', 'NA1193']"
5148,"['NA1877', 'NA1014', 'NA1911', 'NA1344']"
5149,"['NA1733', 'NA1285', 'NA2004', 'NA1398', 'NA2730']"
5150,"['NA3528', 'NA2423', 'NA3048', 'NA1754']"
5151,"['NA2967', 'NA2143', 'NA1572', 'NA2239', 'NA1516']"
5152,"['NA3671', 'NA1825', 'NA1150', 'NA1911', 'NA1344', 'NA2659']"
5153,"['NA1139', 'NA1877', 'NA1227', 'NA2089', 'NA1193']"
5154,"['NA3596', 'NA2033', 'NA1440', 'NA2328', 'NA3048', 'NA1855']"
5155,"['NA1825', 'NA1014', 'NA2089', 'NA1365', 'NA2595']"
5156,"['NA2993', 'NA2906', 'NA3734', 'NA2061']"
5157,"['NA2452', 'NA2937', 'NA2836']"
5158,"['NA3671', 'NA2423', 'NA2937', 'NA2730']"
5159,"['NA1733', 'NA1227', 'NA2836']"
5160,"['NA2967', 'NA2176', 'NA1604', 'NA1911', 'NA1344', 'NA1855']"
5161,"['NA3528', 'NA2263', 'NA1638', 'NA2751']"
5162,"['NA1485', 'NA1705', 'NA1365', 'NA2659']"
5163,"['NA1014', 'NA2328', 'NA3048', 'NA1940']"
5164,"['NA1976', 'NA1100', 'NA2423', 'NA3172', 'NA3316']"
5165,"['NA3230', 'NA2423', 'NA2937', 'NA1940']"
5166,"['NA1485', 'NA1877', 'NA1035', 'NA1855']"
5167,"['NA1976', 'NA1285', 'NA2328', 'NA3048', 'NA2659']"
5168,"['NA1733', 'NA1285', 'NA1674', 'NA1398', 'NA2751']"
5169,"['NA1139', 'NA2033', 'NA1014', 'NA2328', 'NA3048', 'NA2532']"
5170,"['NA3596', 'NA1825', 'NA1227', 'NA2089', 'NA1344', 'NA2061']"
5171,"['NA2967', 'NA1877', 'NA1035', 'NA1911', 'NA1344', 'NA2532']"
5172,"['NA2993', 'NA2004', 'NA1398', 'NA2751']"
5173,"['NA1976', 'NA1285', 'NA1797']"
5174,"['NA3230', 'NA2423', 'NA2937', 'NA1911', 'NA1193', 'NA2659']"
5175,"['NA3021', 'NA2033', 'NA1398', 'NA2239', 'NA1516']"
5176,"['NA3596', 'NA2263', 'NA1604', 'NA2089', 'NA1193', 'NA2659']"
5177,"['NA1139', 'NA2816', 'NA3566', 'NA1911', 'NA1193', 'NA2061']"
5178,"['NA3671', 'NA2423', 'NA2937', 'NA1754']"
5179,"['NA1733', 'NA1248', 'NA2423', 'NA3048', 'NA2730']"
5180,"['NA3671', 'NA1674', 'NA1398', 'NA1705']"
5181,"['NA3528', 'NA2771', 'NA3611', 'NA2061']"
5182,"['NA2816', 'NA3566', 'NA1911', 'NA1344', 'NA2532']"
5183,"['NA1485', 'NA1825', 'NA1035', 'NA2361', 'NA3117']"
5184,"['NA2993', 'NA2423', 'NA2937', 'NA1911', 'NA1344']"
5185,"['NA1485', 'NA2263', 'NA1604', 'NA2089', 'NA1193', 'NA2659']"
5186,"['NA1825', 'NA1014', 'NA2061']"
5187,"['NA3596', 'NA2263', 'NA1604', 'NA2595']"
5188,"['NA3528', 'NA1877', 'NA1440', 'NA1911', 'NA1344']"
5189,"['NA3652', 'NA2659']"
5190,"['NA3021', 'NA1855']"
5191,"['NA1485', 'NA2771', 'NA3611', 'NA1754']"
5192,"['NA3021', 'NA2033', 'NA1150', 'NA2595']"
5193,"['NA1078', 'NA2218', 'NA1572', 'NA1940']"
5194,"['NA3671', 'NA1877', 'NA1150', 'NA2361', 'NA3117']"
5195,"['NA1877', 'NA1227', 'NA2089', 'NA1365', 'NA2595']"
5196,"['NA3528', 'NA1825', 'NA1035', 'NA2239']"
5197,"['NA1485', 'NA2143', 'NA1572', 'NA1797']"
5198,"['NA3021', 'NA2089', 'NA1344', 'NA2061']"
5199,"['NA1976', 'NA1100', 'NA1674', 'NA1365']"
5200,"['NA1248', 'NA2128', 'NA1572']"
5201,"['NA2993', 'NA1877', 'NA1035', 'NA2239']"
5202,"['NA3528', 'NA2906', 'NA3734', 'NA2730']"
5203,"['NA1100', 'NA2423', 'NA3048', 'NA2751']"
5204,"['NA2967', 'NA2176', 'NA1452', 'NA2143', 'NA1572', 'NA2061']"
5205,"['NA1139', 'NA2263', 'NA1572', 'NA1754']"
5206,"['NA1604', 'NA2328', 'NA3048', 'NA2595']"
5207,"['NA3671', 'NA2381', 'NA2937', 'NA1911', 'NA1365']"
5208,"['NA3528', 'NA2452', 'NA3048', 'NA2730']"
5209,"['NA3671', 'NA2381', 'NA3081', 'NA3256']"
5210,"['NA3596', 'NA1877', 'NA1440', 'NA2836']"
5211,"['NA2263', 'NA1540', 'NA2730']"
5212,"['NA1078', 'NA2128']"
5213,"['NA2993', 'NA1877', 'NA1150', 'NA1797']"
5214,"['NA3021', 'NA2263', 'NA1540', 'NA1940']"
5215,"['NA3671', 'NA2561', 'NA3358', 'NA3081', 'NA3256']"
5216,"['NA2993', 'NA2771', 'NA3652', 'NA2659']"
5217,"['NA1976', 'NA1100', 'NA1674', 'NA1365', 'NA2595']"
5218,"['NA1078', 'NA1911', 'NA1344', 'NA2595']"
5219,"['NA3021', 'NA2816', 'NA3566', 'NA2061']"
5220,"['NA1733', 'NA1078', 'NA2004', 'NA1303', 'NA2863']"
5221,"['NA3596', 'NA1825', 'NA1014', 'NA1705', 'NA1365', 'NA2595']"
5222,"['NA2967', 'NA2816', 'NA3566', 'NA2061']"
5223,"['NA3528', 'NA2452', 'NA2937', 'NA1855']"
5224,"['NA2967', 'NA2033', 'NA1014', 'NA2089', 'NA1193', 'NA2061']"
5225,"['NA3596', 'NA2423', 'NA3048', 'NA1855']"
5226,"['NA2993', 'NA2033', 'NA1227', 'NA2328', 'NA3048', 'NA1754']"
5227,"['NA2967', 'NA2452', 'NA3048', 'NA1940']"
5228,"['NA3021', 'NA2423', 'NA3137', 'NA3256']"
5229,"['NA3596', 'NA2561']"
5230,"['NA1100', 'NA1674', 'NA1398', 'NA2239']"
5231,"['NA3596', 'NA1825', 'NA1014', 'NA2328', 'NA3048', 'NA1754']"
5232,"['NA2993', 'NA2816', 'NA3566', 'NA1911', 'NA1344']"
5233,"['NA3671', 'NA2033', 'NA1227', 'NA1855']"
5234,"['NA3671', 'NA2033', 'NA1227', 'NA2061']"
5235,"['NA1139', 'NA1825', 'NA1193']"
5236,"['NA2967', 'NA2143', 'NA1572', 'NA2730']"
5237,"['NA1976', 'NA1285', 'NA2128', 'NA1572', 'NA1797']"
5238,"['NA1825', 'NA1150', 'NA2089', 'NA1344', 'NA2061']"
5239,"['NA3528', 'NA2381', 'NA3172', 'NA3256']"
5240,"['NA1976', 'NA1248', 'NA1911', 'NA1344']"
5241,"['NA3671', 'NA2381', 'NA3137', 'NA3296', 'NA2836']"
5242,"['NA1440', 'NA2089', 'NA1344', 'NA1940']"
5243,"['NA1877', 'NA1303', 'NA2751']"
5244,"['NA2967', 'NA2176', 'NA1604', 'NA1911', 'NA1365', 'NA2595']"
5245,"['NA1733', 'NA1100', 'NA2423', 'NA2937', 'NA2061']"
5246,"['NA3596', 'NA1825', 'NA1227', 'NA2089', 'NA1365']"
5247,"['NA3528', 'NA2218', 'NA1516']"
5248,"['NA2993', 'NA2906', 'NA3734', 'NA2089', 'NA1344', 'NA1940']"
5249,"['NA2967', 'NA1877', 'NA1035', 'NA1911', 'NA1193', 'NA2595']"
5250,"['NA1139', 'NA1877', 'NA1014', 'NA2239', 'NA1516']"
5251,"['NA2993', 'NA1877', 'NA1227', 'NA2328', 'NA3048', 'NA2532']"
5252,"['NA1733', 'NA1078', 'NA2218', 'NA1572', 'NA2836']"
5253,"['NA2967', 'NA1825', 'NA1227', 'NA2328', 'NA3048', 'NA2659']"
5254,"['NA3528', 'NA2033', 'NA1150', 'NA2659']"
5255,"['NA1976', 'NA1150', 'NA2595']"
5256,"['NA1976', 'NA1100', 'NA2128', 'NA1572']"
5257,"['NA1139', 'NA2771', 'NA3652', 'NA2730']"
5258,"['NA2993', 'NA1825', 'NA1227', 'NA2836']"
5259,"['NA2967', 'NA2033', 'NA1227', 'NA1911', 'NA1344', 'NA2659']"
5260,"['NA2993', 'NA2771', 'NA3566', 'NA2061']"
5261,"['NA1604', 'NA2328']"
5262,"['NA3528', 'NA1877', 'NA1440', 'NA2863']"
5263,"['NA1139', 'NA1825', 'NA1035', 'NA1911', 'NA1344', 'NA2532']"
5264,"['NA2176', 'NA1572']"
5265,"['NA1733', 'NA1285', 'NA1911', 'NA1344', 'NA2532']"
5266,"['NA3021', 'NA2816', 'NA3611', 'NA2836']"
5267,"['NA1733', 'NA1150', 'NA2089', 'NA1344', 'NA2061']"
5268,"['NA3021', 'NA2816', 'NA3611', 'NA2751']"
5269,"['NA1733', 'NA1227', 'NA2089', 'NA1193', 'NA2061']"
5270,"['NA1877', 'NA1035', 'NA1911']"
5271,"['NA1733', 'NA1014', 'NA1705', 'NA1365', 'NA2659']"
5272,"['NA3596', 'NA1877', 'NA1440', 'NA2089']"
5273,"['NA3596', 'NA1825', 'NA1035', 'NA1911', 'NA1344', 'NA2659']"
5274,"['NA1139', 'NA2033', 'NA1227', 'NA2302']"
5275,"['NA2967', 'NA2176', 'NA1452', 'NA2143', 'NA1516']"
5276,"['NA2993', 'NA1825', 'NA1227', 'NA2328', 'NA3172', 'NA3256']"
5277,"['NA2993', 'NA2033', 'NA1035', 'NA1911', 'NA1344']"
5278,"['NA3021', 'NA2033', 'NA1150', 'NA2061']"
5279,"['NA3528', 'NA2816', 'NA3566', 'NA1911', 'NA1344', 'NA1855']"
5280,"['NA1485', 'NA2033', 'NA1150', 'NA1855']"
5281,"['NA1485', 'NA2033', 'NA1014', 'NA1911', 'NA1193', 'NA2659']"
5282,"['NA1485', 'NA2381', 'NA3081']"
5283,"['NA1139', 'NA2561', 'NA3296', 'NA1754']"
5284,"['NA2967', 'NA2033', 'NA1035', 'NA1911']"
5285,"['NA3596', 'NA1877', 'NA1150', 'NA2089', 'NA1344', 'NA2595']"
5286,"['NA3528', 'NA1877', 'NA1398', 'NA2751']"
5287,"['NA2967', 'NA2033', 'NA1398']"
5288,"['NA1976', 'NA1285', 'NA2361']"
5289,"['NA2967', 'NA2176', 'NA1638', 'NA1705', 'NA1365', 'NA2595']"
5290,"['NA3528', 'NA2033', 'NA1303', 'NA2730']"
5291,"['NA3021', 'NA2033', 'NA1014', 'NA1911', 'NA1344', 'NA2595']"
5292,"['NA1100', 'NA1940']"
5293,"['NA2176', 'NA1604', 'NA1705', 'NA1365', 'NA2659']"
5294,"['NA1139', 'NA2033', 'NA1303', 'NA2863']"
5295,"['NA1976', 'NA1014', 'NA2328', 'NA3048', 'NA2061']"
5296,"['NA1285', 'NA2089']"
5297,"['NA1485', 'NA1825', 'NA1014', 'NA2751']"
5298,"['NA1485', 'NA2906', 'NA3734', 'NA1855']"
5299,"['NA1485', 'NA1877', 'NA1227', 'NA2328']"
