Duty Period #,Flights
4186,"['MU5558', 'MU5565/6']"
4187,"['MU5558', 'MU5141']"
4188,"['MU5557', 'MU5558', 'MU5657']"
4189,"['MU5557', 'MU5558', 'MU5575/6']"
4190,"['MU5557', 'MU5558', 'MU5565/6']"
4191,"['MU5557', 'MU5558', 'MU5141']"
4192,"['MU5553', 'MU5552']"
4193,"['MU5553', 'MU5387/8', 'MU5694']"
4194,"['MU5553', 'MU5279', 'MU5188']"
4195,"['MU5553', 'MU5279', 'MU5227/8']"
4196,"['MU5553', 'MU5279', 'MU5196']"
4197,"['MU5553', 'MU5279', 'MU5194']"
4198,"['MU5553', 'MU5279', 'MU2842']"
4199,"['MU5553', 'MU5279', 'MU2124']"
4200,"['MU5553', 'MU5279', 'MU2120']"
4201,"['MU5553', 'MU5279', 'MU2118', 'MU2321']"
4202,"['MU5553', 'MU5279', 'MU2118', 'MU2315']"
4203,"['MU5553', 'MU5225/6', 'MU5218']"
4204,"['MU5553', 'MU5225/6', 'MU2858']"
4205,"['MU5553', 'MU5225/6', 'MU2306']"
4206,"['MU5553', 'MU2055/6']"
4207,"['MU5544', 'MU5659']"
4208,"['MU5544', 'MU5607']"
4209,"['MU5544', 'MU5605/6']"
4210,"['MU5544', 'MU5603/4']"
4211,"['MU5544', 'MU5812', 'MU5817', 'MU5659']"
4212,"['MU5544', 'MU5812', 'MU5817', 'MU5607']"
4213,"['MU5544', 'MU5812', 'MU5817', 'MU5697']"
4214,"['MU5544', 'MU5812', 'MU5817', 'MU5619']"
4215,"['MU5544', 'MU5812', 'MU5817', 'MU5541']"
4216,"['MU5544', 'MU5812', 'MU5817', 'MU5525']"
4217,"['MU5544', 'MU5812', 'MU5817', 'MU5186']"
4218,"['MU5544', 'MU5812', 'MU5817', 'MU5467']"
4219,"['MU5544', 'MU5812', 'MU5817', 'MU5341']"
4220,"['MU5544', 'MU5812', 'MU5817', 'MU2168']"
4221,"['MU5544', 'MU5812', 'MU5454']"
4222,"['MU5544', 'MU5812', 'MU2726']"
4223,"['MU5544', 'MU5812', 'MU2716']"
4224,"['MU5544', 'MU5697']"
4225,"['MU5544', 'MU5693']"
4226,"['MU5544', 'MU5621/2']"
4227,"['MU5544', 'MU5619']"
4228,"['MU5544', 'MU5611/2', 'MU5272']"
4229,"['MU5544', 'MU5609/10']"
4230,"['MU5544', 'MU5541']"
4231,"['MU5544', 'MU5525']"
4232,"['MU5544', 'MU5425/6', 'MU2268']"
4233,"['MU5544', 'MU5371']"
4234,"['MU5544', 'MU5186']"
4235,"['MU5544', 'MU5467']"
4236,"['MU5544', 'MU5463/4']"
4237,"['MU5544', 'MU5421/2', 'MU2268']"
4238,"['MU5544', 'MU5351/2']"
4239,"['MU5544', 'MU5341']"
4240,"['MU5544', 'MU5337/8']"
4241,"['MU5544', 'MU5285/6', 'MU2790']"
4242,"['MU5544', 'MU5275', 'MU2123']"
4243,"['MU5544', 'MU2354']"
4244,"['MU5544', 'MU2168']"
4245,"['MU5544', 'MU2083', 'MU5484']"
4246,"['MU5544', 'MU2162']"
4247,"['MU5544', 'MU2160', 'MU2321']"
4248,"['MU5544', 'MU2160', 'MU2315']"
4249,"['MU5544', 'MU2158', 'MU2321']"
4250,"['MU5544', 'MU2158', 'MU2315']"
4251,"['MU5544', 'MU2156', 'MU2321']"
4252,"['MU5544', 'MU2156', 'MU2315']"
4253,"['MU5543', 'MU5135/6', 'MU5188']"
4254,"['MU5543', 'MU5135/6', 'MU5280', 'MU5552']"
4255,"['MU5543', 'MU5135/6', 'MU5280', 'MU5387/8', 'MU5694']"
4256,"['MU5543', 'MU5135/6', 'MU5280', 'MU2055/6']"
4257,"['MU5543', 'MU5135/6', 'MU5227/8']"
4258,"['MU5543', 'MU5135/6', 'MU5196']"
4259,"['MU5543', 'MU5135/6', 'MU5194']"
4260,"['MU5543', 'MU5135/6', 'MU2842']"
4261,"['MU5543', 'MU5135/6', 'MU2124']"
4262,"['MU5543', 'MU5135/6', 'MU2120']"
4263,"['MU5543', 'MU5135/6', 'MU2118', 'MU2321']"
4264,"['MU5543', 'MU5135/6', 'MU2118', 'MU2315']"
4265,"['MU5543', 'MU2085/6', 'MU5272']"
4266,"['MU5542', 'MU5659']"
4267,"['MU5542', 'MU5607']"
4268,"['MU5542', 'MU5697']"
4269,"['MU5542', 'MU5619']"
4270,"['MU5542', 'MU5541']"
4271,"['MU5542', 'MU5525']"
4272,"['MU5542', 'MU5186']"
4273,"['MU5542', 'MU5467']"
4274,"['MU5542', 'MU5341']"
4275,"['MU5538', 'MU5669/70']"
4276,"['MU5538', 'MU5647/8']"
4277,"['MU5538', 'MU5579/80']"
4278,"['MU5538', 'MU5539']"
4279,"['MU5538', 'MU5527']"
4280,"['MU5538', 'MU5521']"
4281,"['MU5538', 'MU2994']"
4282,"['MU5533', 'MU5542', 'MU5659']"
4283,"['MU5533', 'MU5542', 'MU5607']"
4284,"['MU5533', 'MU5542', 'MU5697']"
4285,"['MU5533', 'MU5542', 'MU5619']"
4286,"['MU5533', 'MU5542', 'MU5541']"
4287,"['MU5533', 'MU5542', 'MU5525']"
4288,"['MU5533', 'MU5542', 'MU5186']"
4289,"['MU5533', 'MU5542', 'MU5467']"
4290,"['MU5533', 'MU5542', 'MU5341']"
4291,"['MU5533', 'MU5538', 'MU5669/70']"
4292,"['MU5533', 'MU5538', 'MU5647/8']"
4293,"['MU5533', 'MU5538', 'MU5579/80']"
4294,"['MU5533', 'MU5538', 'MU5539']"
4295,"['MU5533', 'MU5538', 'MU5527']"
4296,"['MU5533', 'MU5538', 'MU5521']"
4297,"['MU5533', 'MU5538', 'MU2994']"
4298,"['MU5532', 'MU5681/2', 'MU2840', 'MU2845']"
4299,"['MU5532', 'MU5681/2', 'MU2840', 'MU2869']"
4300,"['MU5532', 'MU5681/2', 'MU2840', 'MU2865/6']"
4301,"['MU5532', 'MU5669/70']"
4302,"['MU5532', 'MU5647/8']"
4303,"['MU5532', 'MU5589', 'MU5582']"
4304,"['MU5532', 'MU5579/80']"
4305,"['MU5532', 'MU5577/8']"
4306,"['MU5532', 'MU5569', 'MU2840', 'MU2845']"
4307,"['MU5532', 'MU5569', 'MU2840', 'MU2869']"
4308,"['MU5532', 'MU5569', 'MU2840', 'MU2865/6']"
4309,"['MU5532', 'MU5569', 'MU2274', 'MU5552']"
4310,"['MU5532', 'MU5569', 'MU2274', 'MU2055/6']"
4311,"['MU5532', 'MU5539']"
4312,"['MU5532', 'MU5533', 'MU5542', 'MU5659']"
4313,"['MU5532', 'MU5533', 'MU5542', 'MU5607']"
4314,"['MU5532', 'MU5533', 'MU5542', 'MU5697']"
4315,"['MU5532', 'MU5533', 'MU5542', 'MU5619']"
4316,"['MU5532', 'MU5533', 'MU5542', 'MU5541']"
4317,"['MU5532', 'MU5533', 'MU5542', 'MU5525']"
4318,"['MU5532', 'MU5533', 'MU5542', 'MU5186']"
4319,"['MU5532', 'MU5533', 'MU5542', 'MU5467']"
4320,"['MU5532', 'MU5533', 'MU5542', 'MU5341']"
4321,"['MU5532', 'MU5533', 'MU5538', 'MU5669/70']"
4322,"['MU5532', 'MU5533', 'MU5538', 'MU5647/8']"
4323,"['MU5532', 'MU5533', 'MU5538', 'MU5579/80']"
4324,"['MU5532', 'MU5533', 'MU5538', 'MU5539']"
4325,"['MU5532', 'MU5533', 'MU5538', 'MU5527']"
4326,"['MU5532', 'MU5533', 'MU5538', 'MU5521']"
4327,"['MU5532', 'MU5533', 'MU5538', 'MU2994']"
4328,"['MU5532', 'MU5527']"
4329,"['MU5532', 'MU5521']"
4330,"['MU5532', 'MU5517', 'MU5528', 'MU5527']"
4331,"['MU5532', 'MU5385']"
4332,"['MU5532', 'MU5189/90', 'MU5484']"
4333,"['MU5532', 'MU5397/8']"
4334,"['MU5532', 'MU5355/6']"
4335,"['MU5532', 'MU2994']"
4336,"['MU5528', 'MU5527']"
4337,"['MU5524', 'MU5659']"
4338,"['MU5524', 'MU5607']"
4339,"['MU5524', 'MU5697']"
4340,"['MU5524', 'MU5619']"
4341,"['MU5524', 'MU5541']"
4342,"['MU5524', 'MU5525']"
4343,"['MU5524', 'MU5186']"
4344,"['MU5524', 'MU5467']"
4345,"['MU5524', 'MU5341']"
4346,"['MU5524', 'MU2168']"
4347,"['MU5522', 'MU5669/70']"
4348,"['MU5522', 'MU5647/8']"
4349,"['MU5522', 'MU5579/80']"
4350,"['MU5522', 'MU5527']"
4351,"['MU5522', 'MU5521']"
4352,"['MU5522', 'MU2994']"
4353,"['MU5520', 'MU5669/70']"
4354,"['MU5520', 'MU5647/8']"
4355,"['MU5520', 'MU5579/80']"
4356,"['MU5520', 'MU5539']"
4357,"['MU5520', 'MU5527']"
4358,"['MU5520', 'MU5521']"
4359,"['MU5520', 'MU2994']"
4360,"['MU5518', 'MU5669/70']"
4361,"['MU5518', 'MU5647/8']"
4362,"['MU5518', 'MU5579/80']"
4363,"['MU5518', 'MU5539']"
4364,"['MU5518', 'MU5527']"
4365,"['MU5518', 'MU5521']"
4366,"['MU5518', 'MU5517', 'MU5528', 'MU5527']"
4367,"['MU5518', 'MU5385']"
4368,"['MU5518', 'MU5397/8']"
4369,"['MU5518', 'MU2994']"
4370,"['MU5517', 'MU5528', 'MU5527']"
4371,"['MU5516', 'MU5685/6']"
4372,"['MU5516', 'MU5657']"
4373,"['MU5516', 'MU5653']"
4374,"['MU5516', 'MU5575/6']"
4375,"['MU5516', 'MU5818', 'MU5793']"
4376,"['MU5516', 'MU5818', 'MU5829']"
4377,"['MU5516', 'MU5565/6']"
4378,"['MU5516', 'MU5559', 'MU5636']"
4379,"['MU5516', 'MU5497/8']"
4380,"['MU5516', 'MU5431/2']"
4381,"['MU5516', 'MU5383/4']"
4382,"['MU5516', 'MU5459']"
4383,"['MU5516', 'MU5141']"
4384,"['MU5514', 'MU5681/2', 'MU2840', 'MU2845']"
4385,"['MU5514', 'MU5681/2', 'MU2840', 'MU2869']"
4386,"['MU5514', 'MU5681/2', 'MU2840', 'MU2865/6']"
4387,"['MU5514', 'MU5669/70']"
4388,"['MU5514', 'MU5647/8']"
4389,"['MU5514', 'MU5589', 'MU5582']"
4390,"['MU5514', 'MU5579/80']"
4391,"['MU5514', 'MU5577/8']"
4392,"['MU5514', 'MU5569', 'MU2840', 'MU2845']"
4393,"['MU5514', 'MU5569', 'MU2840', 'MU2869']"
4394,"['MU5514', 'MU5569', 'MU2840', 'MU2865/6']"
4395,"['MU5514', 'MU5569', 'MU2274', 'MU5552']"
4396,"['MU5514', 'MU5569', 'MU2274', 'MU2055/6']"
4397,"['MU5514', 'MU5539']"
4398,"['MU5514', 'MU5527']"
4399,"['MU5514', 'MU5521']"
4400,"['MU5514', 'MU5517', 'MU5528', 'MU5527']"
4401,"['MU5514', 'MU5385']"
4402,"['MU5514', 'MU5189/90', 'MU5484']"
4403,"['MU5514', 'MU5397/8']"
4404,"['MU5514', 'MU5355/6']"
4405,"['MU5514', 'MU2994']"
4406,"['MU5513', 'MU5528', 'MU5527']"
4407,"['MU5513', 'MU5524', 'MU5659']"
4408,"['MU5513', 'MU5524', 'MU5607']"
4409,"['MU5513', 'MU5524', 'MU5697']"
4410,"['MU5513', 'MU5524', 'MU5619']"
4411,"['MU5513', 'MU5524', 'MU5541']"
4412,"['MU5513', 'MU5524', 'MU5525']"
4413,"['MU5513', 'MU5524', 'MU5186']"
4414,"['MU5513', 'MU5524', 'MU5467']"
4415,"['MU5513', 'MU5524', 'MU5341']"
4416,"['MU5513', 'MU5524', 'MU2168']"
4417,"['MU5513', 'MU5522', 'MU5669/70']"
4418,"['MU5513', 'MU5522', 'MU5647/8']"
4419,"['MU5513', 'MU5522', 'MU5579/80']"
4420,"['MU5513', 'MU5522', 'MU5527']"
4421,"['MU5513', 'MU5522', 'MU5521']"
4422,"['MU5513', 'MU5522', 'MU2994']"
4423,"['MU5513', 'MU5520', 'MU5669/70']"
4424,"['MU5513', 'MU5520', 'MU5647/8']"
4425,"['MU5513', 'MU5520', 'MU5579/80']"
4426,"['MU5513', 'MU5520', 'MU5539']"
4427,"['MU5513', 'MU5520', 'MU5527']"
4428,"['MU5513', 'MU5520', 'MU5521']"
4429,"['MU5513', 'MU5520', 'MU2994']"
4430,"['MU5512', 'MU5659']"
4431,"['MU5512', 'MU5607']"
4432,"['MU5512', 'MU5605/6']"
4433,"['MU5512', 'MU5603/4']"
4434,"['MU5512', 'MU5812', 'MU5817', 'MU5659']"
4435,"['MU5512', 'MU5812', 'MU5817', 'MU5607']"
4436,"['MU5512', 'MU5812', 'MU5817', 'MU5697']"
4437,"['MU5512', 'MU5812', 'MU5817', 'MU5619']"
4438,"['MU5512', 'MU5812', 'MU5817', 'MU5541']"
4439,"['MU5512', 'MU5812', 'MU5817', 'MU5525']"
4440,"['MU5512', 'MU5812', 'MU5817', 'MU5186']"
4441,"['MU5512', 'MU5812', 'MU5817', 'MU5467']"
4442,"['MU5512', 'MU5812', 'MU5817', 'MU5341']"
4443,"['MU5512', 'MU5812', 'MU5817', 'MU2168']"
4444,"['MU5512', 'MU5812', 'MU5454']"
4445,"['MU5512', 'MU5812', 'MU2726']"
4446,"['MU5512', 'MU5812', 'MU2716']"
4447,"['MU5512', 'MU5697']"
4448,"['MU5512', 'MU5693']"
4449,"['MU5512', 'MU5621/2']"
4450,"['MU5512', 'MU5619']"
4451,"['MU5512', 'MU5611/2', 'MU5272']"
4452,"['MU5512', 'MU5609/10']"
4453,"['MU5512', 'MU5541']"
4454,"['MU5512', 'MU5525']"
4455,"['MU5512', 'MU5513', 'MU5528', 'MU5527']"
4456,"['MU5512', 'MU5513', 'MU5524', 'MU5659']"
4457,"['MU5512', 'MU5513', 'MU5524', 'MU5607']"
4458,"['MU5512', 'MU5513', 'MU5524', 'MU5697']"
4459,"['MU5512', 'MU5513', 'MU5524', 'MU5619']"
4460,"['MU5512', 'MU5513', 'MU5524', 'MU5541']"
4461,"['MU5512', 'MU5513', 'MU5524', 'MU5525']"
4462,"['MU5512', 'MU5513', 'MU5524', 'MU5186']"
4463,"['MU5512', 'MU5513', 'MU5524', 'MU5467']"
4464,"['MU5512', 'MU5513', 'MU5524', 'MU5341']"
4465,"['MU5512', 'MU5513', 'MU5524', 'MU2168']"
4466,"['MU5512', 'MU5513', 'MU5522', 'MU5669/70']"
4467,"['MU5512', 'MU5513', 'MU5522', 'MU5647/8']"
4468,"['MU5512', 'MU5513', 'MU5522', 'MU5579/80']"
4469,"['MU5512', 'MU5513', 'MU5522', 'MU5527']"
4470,"['MU5512', 'MU5513', 'MU5522', 'MU5521']"
4471,"['MU5512', 'MU5513', 'MU5522', 'MU2994']"
4472,"['MU5512', 'MU5513', 'MU5520', 'MU5669/70']"
4473,"['MU5512', 'MU5513', 'MU5520', 'MU5647/8']"
4474,"['MU5512', 'MU5513', 'MU5520', 'MU5579/80']"
4475,"['MU5512', 'MU5513', 'MU5520', 'MU5539']"
4476,"['MU5512', 'MU5513', 'MU5520', 'MU5527']"
4477,"['MU5512', 'MU5513', 'MU5520', 'MU5521']"
4478,"['MU5512', 'MU5513', 'MU5520', 'MU2994']"
4479,"['MU5512', 'MU5425/6', 'MU2268']"
4480,"['MU5512', 'MU5377/8']"
4481,"['MU5512', 'MU5371']"
4482,"['MU5512', 'MU5186']"
4483,"['MU5512', 'MU5467']"
4484,"['MU5512', 'MU5463/4']"
4485,"['MU5512', 'MU5421/2', 'MU2268']"
4486,"['MU5512', 'MU5351/2']"
4487,"['MU5512', 'MU5341']"
4488,"['MU5512', 'MU5337/8']"
4489,"['MU5512', 'MU5285/6', 'MU2790']"
4490,"['MU5512', 'MU5275', 'MU2123']"
4491,"['MU5512', 'MU5151/2']"
4492,"['MU5512', 'MU2354']"
4493,"['MU5512', 'MU2168']"
4494,"['MU5512', 'MU2083', 'MU5484']"
4495,"['MU5512', 'MU2162']"
4496,"['MU5512', 'MU2160', 'MU2321']"
4497,"['MU5512', 'MU2160', 'MU2315']"
4498,"['MU5512', 'MU2158', 'MU2321']"
4499,"['MU5512', 'MU2158', 'MU2315']"
4500,"['MU5512', 'MU2156', 'MU2321']"
4501,"['MU5512', 'MU2156', 'MU2315']"
4502,"['MU5506', 'MU5675']"
4503,"['MU5506', 'MU5593']"
4504,"['MU5506', 'MU5587', 'MU5588', 'MU5675']"
4505,"['MU5506', 'MU5587', 'MU5588', 'MU5593']"
4506,"['MU5506', 'MU5587', 'MU5588', 'MU5465']"
4507,"['MU5506', 'MU5631/2']"
4508,"['MU5506', 'MU5615']"
4509,"['MU5506', 'MU5563/4']"
4510,"['MU5506', 'MU5465']"
4511,"['MU5506', 'MU5267/8']"
4512,"['MU5506', 'MU5207/8']"
4513,"['MU5505', 'MU5600', 'MU5675']"
4514,"['MU5505', 'MU5600', 'MU5593']"
4515,"['MU5505', 'MU5600', 'MU5465']"
4516,"['MU5505', 'MU5600', 'MU5207/8']"
4517,"['MU5505', 'MU5588', 'MU5675']"
4518,"['MU5505', 'MU5588', 'MU5593']"
4519,"['MU5505', 'MU5588', 'MU5465']"
4520,"['MU5453', 'MU5454']"
4521,"['MU5439/40', 'MU5867/8']"
4522,"['MU5439/40', 'MU5448/7']"
4523,"['MU5439/40', 'MU5416', 'MU5413']"
4524,"['MU5439/40', 'MU5416', 'MU5153']"
4525,"['MU5439/40', 'MU5416', 'MU2423']"
4526,"['MU5433', 'MU5573/4']"
4527,"['MU5433', 'MU5373']"
4528,"['MU5433', 'MU5483']"
4529,"['MU5433', 'MU5217', 'MU5218']"
4530,"['MU5433', 'MU2399/400']"
4531,"['MU5425/6', 'MU2268']"
4532,"['MU5394', 'MU5681/2', 'MU2840', 'MU2845']"
4533,"['MU5394', 'MU5681/2', 'MU2840', 'MU2869']"
4534,"['MU5394', 'MU5681/2', 'MU2840', 'MU2865/6']"
4535,"['MU5394', 'MU5669/70']"
4536,"['MU5394', 'MU5647/8']"
4537,"['MU5394', 'MU5589', 'MU5582']"
4538,"['MU5394', 'MU5579/80']"
4539,"['MU5394', 'MU5539']"
4540,"['MU5394', 'MU5527']"
4541,"['MU5394', 'MU5521']"
4542,"['MU5394', 'MU5517', 'MU5528', 'MU5527']"
4543,"['MU5394', 'MU5385']"
4544,"['MU5394', 'MU5397/8']"
4545,"['MU5394', 'MU2994']"
4546,"['MU5390', 'MU5565/6']"
4547,"['MU5390', 'MU5141']"
4548,"['MU5389', 'MU5390', 'MU5565/6']"
4549,"['MU5389', 'MU5390', 'MU5141']"
4550,"['MU5387/8', 'MU5694']"
4551,"['MU5376', 'MU2993', 'MU5527']"
4552,"['MU5375', 'MU2993', 'MU5527']"
4553,"['MU5368', 'MU5537']"
4554,"['MU5368', 'MU5515']"
4555,"['MU5368', 'MU5391/2']"
4556,"['MU5368', 'MU5369/70']"
4557,"['MU5368', 'MU5305', 'MU5308']"
4558,"['MU5368', 'MU5423', 'MU5428']"
4559,"['MU5368', 'MU5359/60']"
4560,"['MU5368', 'MU5147', 'MU5148']"
4561,"['MU5368', 'MU5147', 'MU2852']"
4562,"['MU5319', 'MU5332']"
4563,"['MU5319', 'MU5320', 'MU5273']"
4564,"['MU5318', 'MU5273']"
4565,"['MU5317', 'MU5318', 'MU5273']"
4566,"['MU5317', 'MU5310']"
4567,"['MU5316', 'MU2502', 'MU2481/2']"
4568,"['MU5316', 'MU2502', 'MU2459']"
4569,"['MU5316', 'MU2502', 'MU2545/6']"
4570,"['MU5316', 'MU2502', 'MU2511']"
4571,"['MU5314', 'MU5303', 'MU5310']"
4572,"['MU5314', 'MU5335']"
4573,"['MU5314', 'MU5329']"
4574,"['MU5314', 'MU5273']"
4575,"['MU5313', 'MU5332']"
4576,"['MU5313', 'MU5330', 'MU5273']"
4577,"['MU5313', 'MU5328', 'MU5335']"
4578,"['MU5313', 'MU5328', 'MU5273']"
4579,"['MU5313', 'MU5326', 'MU5335']"
4580,"['MU5313', 'MU5326', 'MU5273']"
4581,"['MU5313', 'MU5320', 'MU5273']"
4582,"['MU5305', 'MU5308']"
4583,"['MU5304', 'MU5335']"
4584,"['MU5304', 'MU5273']"
4585,"['MU5303', 'MU5310']"
4586,"['MU5302', 'MU5311']"
4587,"['MU5302', 'MU5143']"
4588,"['MU5301', 'MU5318', 'MU5273']"
4589,"['MU5301', 'MU5310']"
4590,"['MU5301', 'MU5304', 'MU5335']"
4591,"['MU5301', 'MU5304', 'MU5273']"
4592,"['MU5299', 'MU5300']"
4593,"['MU5297', 'MU5300']"
4594,"['MU5296', 'MU5299', 'MU5300']"
4595,"['MU5296', 'MU5297', 'MU5300']"
4596,"['MU5296', 'MU5295', 'MU5300']"
4597,"['MU5296', 'MU5295', 'MU5298']"
4598,"['MU5296', 'MU5295', 'MU5159']"
4599,"['MU5296', 'MU5295', 'MU2312', 'MU2311']"
4600,"['MU5296', 'MU5295', 'MU2073/4']"
4601,"['MU5296', 'MU5295', 'MU2068']"
4602,"['MU5296', 'MU5144', 'MU5311']"
4603,"['MU5296', 'MU5144', 'MU5143']"
4604,"['MU5295', 'MU5300']"
4605,"['MU5295', 'MU5298']"
4606,"['MU5295', 'MU5159']"
4607,"['MU5295', 'MU2312', 'MU2311']"
4608,"['MU5295', 'MU2073/4']"
4609,"['MU5295', 'MU2068']"
4610,"['MU5293/4', 'MU5300']"
4611,"['MU5293/4', 'MU5298']"
4612,"['MU5293/4', 'MU5159']"
4613,"['MU5293/4', 'MU2112']"
4614,"['MU5293/4', 'MU2312', 'MU2311']"
4615,"['MU5293/4', 'MU2073/4']"
4616,"['MU5293/4', 'MU2068']"
4617,"['MU5292', 'MU5654', 'MU5141']"
4618,"['MU5292', 'MU5830']"
4619,"['MU5292', 'MU5690', 'MU5657']"
4620,"['MU5292', 'MU5690', 'MU5653']"
4621,"['MU5292', 'MU5690', 'MU5575/6']"
4622,"['MU5292', 'MU5690', 'MU5565/6']"
4623,"['MU5292', 'MU5690', 'MU5141']"
4624,"['MU5292', 'MU5191']"
4625,"['MU5292', 'MU2363']"
4626,"['MU5292', 'MU2275']"
4627,"['MU5292', 'MU2165']"
4628,"['MU5292', 'MU2293']"
4629,"['MU5291', 'MU5300']"
4630,"['MU5291', 'MU5298']"
4631,"['MU5291', 'MU5296', 'MU5299', 'MU5300']"
4632,"['MU5291', 'MU5296', 'MU5297', 'MU5300']"
4633,"['MU5291', 'MU5296', 'MU5295', 'MU5300']"
4634,"['MU5291', 'MU5296', 'MU5295', 'MU5298']"
4635,"['MU5291', 'MU5296', 'MU5295', 'MU5159']"
4636,"['MU5291', 'MU5296', 'MU5295', 'MU2312', 'MU2311']"
4637,"['MU5291', 'MU5296', 'MU5295', 'MU2073/4']"
4638,"['MU5291', 'MU5296', 'MU5295', 'MU2068']"
4639,"['MU5291', 'MU5296', 'MU5144', 'MU5311']"
4640,"['MU5291', 'MU5296', 'MU5144', 'MU5143']"
4641,"['MU5291', 'MU5486']"
4642,"['MU5291', 'MU5159']"
4643,"['MU5291', 'MU2112']"
4644,"['MU5291', 'MU2312', 'MU2311']"
4645,"['MU5291', 'MU2073/4']"
4646,"['MU5291', 'MU2068']"
4647,"['MU5252', 'MU5654', 'MU5141']"
4648,"['MU5252', 'MU5830']"
4649,"['MU5252', 'MU2165']"
4650,"['MU5245', 'MU5246']"
4651,"['MU5245', 'MU5410', 'MU5467']"
4652,"['MU5245', 'MU5408', 'MU5659']"
4653,"['MU5245', 'MU5408', 'MU5607']"
4654,"['MU5245', 'MU5408', 'MU5697']"
4655,"['MU5245', 'MU5408', 'MU5693']"
4656,"['MU5245', 'MU5408', 'MU5619']"
4657,"['MU5245', 'MU5408', 'MU5541']"
4658,"['MU5245', 'MU5408', 'MU5525']"
4659,"['MU5245', 'MU5408', 'MU5371']"
4660,"['MU5245', 'MU5408', 'MU5186']"
4661,"['MU5245', 'MU5408', 'MU5467']"
4662,"['MU5245', 'MU5408', 'MU5341']"
4663,"['MU5245', 'MU5408', 'MU2168']"
4664,"['MU5245', 'MU5408', 'MU2162']"
4665,"['MU5243/4', 'MU2888', 'MU2845']"
4666,"['MU5239/40', 'MU5218']"
4667,"['MU5239/40', 'MU2858']"
4668,"['MU5239/40', 'MU2306']"
4669,"['MU5237/8', 'MU5218']"
4670,"['MU5237/8', 'MU2858']"
4671,"['MU5237/8', 'MU2306']"
4672,"['MU5237/8', 'MU2302', 'MU2167', 'MU5659']"
4673,"['MU5237/8', 'MU2302', 'MU2167', 'MU5607']"
4674,"['MU5237/8', 'MU2302', 'MU2167', 'MU5697']"
4675,"['MU5237/8', 'MU2302', 'MU2167', 'MU5619']"
4676,"['MU5237/8', 'MU2302', 'MU2167', 'MU5541']"
4677,"['MU5237/8', 'MU2302', 'MU2167', 'MU5525']"
4678,"['MU5237/8', 'MU2302', 'MU2167', 'MU5186']"
4679,"['MU5237/8', 'MU2302', 'MU2167', 'MU5467']"
4680,"['MU5237/8', 'MU2302', 'MU2167', 'MU5341']"
4681,"['MU5237/8', 'MU2302', 'MU2167', 'MU2168']"
4682,"['MU5237/8', 'MU2302', 'MU2321']"
4683,"['MU5237/8', 'MU2302', 'MU2315']"
4684,"['MU5237/8', 'MU2302', 'MU2309/10']"
4685,"['MU5237/8', 'MU2302', 'MU2307/8', 'MU5694']"
4686,"['MU5237/8', 'MU2302', 'MU2117', 'MU5196']"
4687,"['MU5237/8', 'MU2302', 'MU2117', 'MU2124']"
4688,"['MU5237/8', 'MU2302', 'MU2117', 'MU2120']"
4689,"['MU5235/6', 'MU2268']"
4690,"['MU5233/4', 'MU5867/8']"
4691,"['MU5233/4', 'MU5448/7']"
4692,"['MU5233/4', 'MU5416', 'MU5413']"
4693,"['MU5233/4', 'MU5416', 'MU5153']"
4694,"['MU5233/4', 'MU5416', 'MU2423']"
4695,"['MU5192', 'MU5654', 'MU5141']"
4696,"['MU5192', 'MU5830']"
4697,"['MU5192', 'MU5690', 'MU5657']"
4698,"['MU5192', 'MU5690', 'MU5653']"
4699,"['MU5192', 'MU5690', 'MU5575/6']"
4700,"['MU5192', 'MU5690', 'MU5565/6']"
4701,"['MU5192', 'MU5690', 'MU5141']"
4702,"['MU5192', 'MU5191']"
4703,"['MU5192', 'MU2363']"
4704,"['MU5192', 'MU2275']"
4705,"['MU5192', 'MU2165']"
4706,"['MU5189/90', 'MU5484']"
4707,"['MU5183', 'MU5659']"
4708,"['MU5183', 'MU5607']"
4709,"['MU5183', 'MU5605/6']"
4710,"['MU5183', 'MU5603/4']"
4711,"['MU5183', 'MU5697']"
4712,"['MU5183', 'MU5693']"
4713,"['MU5183', 'MU5621/2']"
4714,"['MU5183', 'MU5619']"
4715,"['MU5183', 'MU5611/2', 'MU5272']"
4716,"['MU5183', 'MU5609/10']"
4717,"['MU5183', 'MU5541']"
4718,"['MU5183', 'MU5525']"
4719,"['MU5183', 'MU5425/6', 'MU2268']"
4720,"['MU5183', 'MU5371']"
4721,"['MU5183', 'MU5186']"
4722,"['MU5183', 'MU5467']"
4723,"['MU5183', 'MU5463/4']"
4724,"['MU5183', 'MU5351/2']"
4725,"['MU5183', 'MU5341']"
4726,"['MU5183', 'MU5337/8']"
4727,"['MU5183', 'MU5275', 'MU2123']"
4728,"['MU5183', 'MU2354']"
4729,"['MU5183', 'MU2168']"
4730,"['MU5183', 'MU2162']"
4731,"['MU5183', 'MU2160', 'MU2321']"
4732,"['MU5183', 'MU2160', 'MU2315']"
4733,"['MU5183', 'MU2158', 'MU2321']"
4734,"['MU5183', 'MU2158', 'MU2315']"
4735,"['MU5183', 'MU2156', 'MU2321']"
4736,"['MU5183', 'MU2156', 'MU2315']"
4737,"['MU5173/4', 'MU5691/2']"
4738,"['MU5173/4', 'MU5188']"
4739,"['MU5173/4', 'MU5280', 'MU5552']"
